Iterations,Avg_StackingTime, Manpower, Forklifts, Avg_StackingTime_At_Gate,Avg_StackingTime_At_Inbound, Avg_StackingTime_At_Outbound,,
18564.00 ,185.03 ,37.00 ,22.00 ,60.02 ,79.17 ,45.85 ,0.08 ,
18565.00 ,173.54 ,37.00 ,22.00 ,59.90 ,80.97 ,32.67 ,0.15 ,
18566.00 ,180.40 ,37.00 ,22.00 ,60.05 ,82.63 ,37.72 ,0.20 ,
18567.00 ,188.27 ,37.00 ,22.00 ,59.29 ,88.44 ,40.55 ,0.47 ,
18568.00 ,194.68 ,37.00 ,22.00 ,59.31 ,96.36 ,39.01 ,0.16 ,
18569.00 ,186.99 ,37.00 ,22.00 ,59.27 ,88.93 ,38.78 ,0.25 ,
18570.00 ,186.44 ,37.00 ,22.00 ,58.88 ,93.34 ,34.22 ,0.25 ,
18571.00 ,196.15 ,37.00 ,22.00 ,58.86 ,99.67 ,37.62 ,0.28 ,
18572.00 ,194.26 ,36.00 ,22.00 ,58.91 ,88.78 ,46.57 ,0.49 ,
18573.00 ,186.48 ,36.00 ,22.00 ,58.81 ,89.85 ,37.83 ,0.49 ,
18574.00 ,190.93 ,36.00 ,22.00 ,58.87 ,92.98 ,39.08 ,0.12 ,
18575.00 ,193.15 ,36.00 ,22.00 ,59.52 ,93.02 ,40.61 ,0.49 ,
18576.00 ,213.50 ,36.00 ,22.00 ,58.66 ,117.00 ,37.85 ,0.57 ,
18577.00 ,200.46 ,36.00 ,22.00 ,58.74 ,96.95 ,44.76 ,0.19 ,
18578.00 ,188.63 ,36.00 ,22.00 ,58.65 ,88.53 ,41.45 ,0.49 ,
18579.00 ,193.43 ,36.00 ,22.00 ,58.65 ,99.10 ,35.68 ,0.44 ,
18580.00 ,187.40 ,36.00 ,22.00 ,58.57 ,89.14 ,39.68 ,0.22 ,
18581.00 ,223.55 ,36.00 ,22.00 ,58.72 ,94.66 ,70.17 ,0.40 ,
18582.00 ,209.67 ,36.00 ,22.00 ,58.80 ,94.98 ,55.89 ,0.23 ,
18583.00 ,194.98 ,37.00 ,22.00 ,58.65 ,98.73 ,37.59 ,0.32 ,
18584.00 ,191.87 ,36.00 ,22.00 ,58.63 ,94.11 ,39.13 ,0.19 ,
18585.00 ,180.80 ,36.00 ,22.00 ,58.62 ,88.79 ,33.38 ,0.81 ,
18586.00 ,243.69 ,36.00 ,22.00 ,58.64 ,96.72 ,88.33 ,0.30 ,
18587.00 ,183.85 ,37.00 ,22.00 ,58.58 ,92.68 ,32.59 ,0.69 ,
18588.00 ,189.59 ,37.00 ,22.00 ,58.54 ,96.40 ,34.65 ,0.49 ,
18589.00 ,190.47 ,37.00 ,22.00 ,59.08 ,88.20 ,43.19 ,0.27 ,
18590.00 ,178.90 ,37.00 ,22.00 ,58.51 ,85.66 ,34.73 ,0.41 ,
18591.00 ,218.23 ,36.00 ,22.00 ,58.54 ,91.66 ,68.02 ,0.23 ,
18592.00 ,192.64 ,36.00 ,22.00 ,58.58 ,95.96 ,38.11 ,0.17 ,
18593.00 ,193.27 ,37.00 ,22.00 ,58.51 ,102.41 ,32.35 ,0.51 ,
18594.00 ,189.88 ,37.00 ,22.00 ,58.67 ,96.68 ,34.53 ,0.50 ,
18595.00 ,180.38 ,37.00 ,22.00 ,58.62 ,83.67 ,38.08 ,0.09 ,
18596.00 ,197.17 ,37.00 ,22.00 ,58.64 ,97.17 ,41.36 ,0.57 ,
18597.00 ,195.38 ,37.00 ,21.00 ,58.65 ,93.84 ,42.89 ,0.30 ,
18598.00 ,185.41 ,37.00 ,21.00 ,58.71 ,89.02 ,37.68 ,0.16 ,
18599.00 ,180.89 ,37.00 ,22.00 ,58.54 ,90.04 ,32.31 ,0.67 ,
18600.00 ,173.11 ,37.00 ,22.00 ,59.44 ,72.65 ,41.02 ,0.15 ,
18601.00 ,229.43 ,37.00 ,22.00 ,59.51 ,101.56 ,68.36 ,0.05 ,
18602.00 ,246.83 ,37.00 ,22.00 ,58.84 ,99.21 ,88.78 ,0.16 ,
18603.00 ,188.21 ,37.00 ,22.00 ,58.55 ,89.39 ,40.26 ,0.39 ,
18604.00 ,178.11 ,37.00 ,22.00 ,59.38 ,82.71 ,36.02 ,0.34 ,
18605.00 ,178.68 ,37.00 ,22.00 ,59.51 ,79.94 ,39.23 ,0.31 ,
18606.00 ,183.39 ,37.00 ,22.00 ,59.46 ,86.42 ,37.51 ,0.08 ,
18607.00 ,187.04 ,37.00 ,22.00 ,59.51 ,87.34 ,40.19 ,0.72 ,
18608.00 ,221.68 ,37.00 ,21.00 ,58.73 ,86.92 ,76.03 ,0.50 ,
18609.00 ,203.97 ,37.00 ,21.00 ,58.77 ,100.91 ,44.28 ,0.19 ,
18610.00 ,224.97 ,37.00 ,21.00 ,58.65 ,94.14 ,72.19 ,0.19 ,
18611.00 ,190.48 ,37.00 ,21.00 ,58.59 ,95.85 ,36.04 ,0.11 ,
18612.00 ,223.34 ,37.00 ,21.00 ,58.71 ,93.80 ,70.83 ,0.37 ,
18613.00 ,188.32 ,37.00 ,21.00 ,58.75 ,87.48 ,42.10 ,0.40 ,
18614.00 ,185.28 ,37.00 ,21.00 ,58.63 ,87.66 ,38.99 ,0.76 ,
18615.00 ,201.46 ,37.00 ,21.00 ,58.84 ,95.53 ,47.09 ,0.13 ,
18616.00 ,222.50 ,37.00 ,22.00 ,58.64 ,92.18 ,71.67 ,0.38 ,
18617.00 ,188.06 ,37.00 ,21.00 ,58.55 ,92.91 ,36.59 ,0.51 ,
18618.00 ,203.03 ,37.00 ,21.00 ,58.63 ,101.09 ,43.31 ,0.30 ,
18619.00 ,201.52 ,37.00 ,21.00 ,58.55 ,94.42 ,48.56 ,0.05 ,
18620.00 ,184.97 ,37.00 ,21.00 ,58.52 ,89.32 ,37.13 ,0.25 ,
18621.00 ,196.08 ,37.00 ,21.00 ,58.54 ,94.40 ,43.14 ,0.96 ,
18622.00 ,201.13 ,37.00 ,21.00 ,58.71 ,108.71 ,33.72 ,0.53 ,
18623.00 ,237.78 ,37.00 ,21.00 ,58.70 ,99.85 ,79.24 ,0.31 ,
18624.00 ,187.38 ,37.00 ,21.00 ,58.74 ,94.51 ,34.12 ,0.18 ,
18625.00 ,231.58 ,37.00 ,21.00 ,58.72 ,85.69 ,87.17 ,0.57 ,
18626.00 ,195.38 ,37.00 ,21.00 ,58.60 ,99.25 ,37.52 ,0.30 ,
18627.00 ,209.43 ,37.00 ,21.00 ,58.72 ,105.47 ,45.23 ,0.41 ,
18628.00 ,185.78 ,37.00 ,21.00 ,58.72 ,89.76 ,37.30 ,0.20 ,
18629.00 ,192.94 ,37.00 ,21.00 ,58.72 ,97.28 ,36.94 ,0.27 ,
18630.00 ,196.54 ,37.00 ,21.00 ,58.57 ,99.72 ,38.25 ,0.23 ,
18631.00 ,195.68 ,37.00 ,21.00 ,58.69 ,95.95 ,41.03 ,0.52 ,
18632.00 ,257.77 ,37.00 ,22.00 ,58.59 ,109.71 ,89.47 ,0.36 ,
18633.00 ,200.44 ,37.00 ,22.00 ,58.50 ,89.35 ,52.59 ,0.32 ,
18634.00 ,194.18 ,37.00 ,22.00 ,58.49 ,93.51 ,42.18 ,0.45 ,
18635.00 ,243.19 ,37.00 ,22.00 ,58.46 ,99.74 ,84.99 ,0.22 ,
18636.00 ,199.35 ,37.00 ,22.00 ,58.59 ,102.77 ,37.99 ,0.53 ,
18637.00 ,193.14 ,37.00 ,22.00 ,58.45 ,98.73 ,35.96 ,0.35 ,
18638.00 ,191.64 ,37.00 ,22.00 ,58.52 ,91.49 ,41.63 ,0.52 ,
18639.00 ,198.62 ,37.00 ,22.00 ,58.58 ,96.81 ,43.23 ,0.41 ,
18640.00 ,194.18 ,37.00 ,22.00 ,58.58 ,96.36 ,39.24 ,0.38 ,
18641.00 ,199.86 ,37.00 ,22.00 ,58.46 ,103.25 ,38.15 ,0.31 ,
18642.00 ,186.32 ,37.00 ,22.00 ,58.48 ,85.43 ,42.40 ,0.71 ,
18643.00 ,179.29 ,37.00 ,22.00 ,58.58 ,85.20 ,35.51 ,0.28 ,
18644.00 ,193.68 ,37.00 ,22.00 ,58.46 ,97.71 ,37.50 ,0.52 ,
18645.00 ,190.15 ,37.00 ,22.00 ,58.23 ,88.19 ,43.74 ,0.19 ,
18646.00 ,190.30 ,37.00 ,22.00 ,58.57 ,99.81 ,31.92 ,0.31 ,
18647.00 ,217.24 ,37.00 ,22.00 ,58.29 ,86.74 ,72.21 ,0.55 ,
18648.00 ,197.92 ,37.00 ,22.00 ,58.29 ,101.95 ,37.67 ,0.22 ,
18649.00 ,216.85 ,37.00 ,22.00 ,58.21 ,85.37 ,73.26 ,0.30 ,
18650.00 ,196.82 ,37.00 ,22.00 ,58.19 ,103.60 ,35.03 ,0.48 ,
18651.00 ,191.18 ,37.00 ,22.00 ,58.35 ,93.13 ,39.70 ,0.41 ,
18652.00 ,187.04 ,37.00 ,22.00 ,58.33 ,85.90 ,42.81 ,0.56 ,
18653.00 ,181.75 ,37.00 ,22.00 ,58.14 ,87.34 ,36.27 ,0.28 ,
18654.00 ,184.27 ,37.00 ,22.00 ,58.24 ,91.31 ,34.72 ,0.45 ,
18655.00 ,185.33 ,37.00 ,22.00 ,58.33 ,90.41 ,36.59 ,0.38 ,
18656.00 ,192.30 ,37.00 ,22.00 ,58.22 ,95.98 ,38.11 ,0.36 ,
18657.00 ,217.36 ,37.00 ,22.00 ,58.31 ,89.76 ,69.29 ,0.36 ,
18658.00 ,192.30 ,37.00 ,22.00 ,58.24 ,97.67 ,36.38 ,0.42 ,
18659.00 ,199.78 ,37.00 ,22.00 ,58.25 ,84.06 ,57.48 ,0.40 ,
18660.00 ,193.43 ,37.00 ,22.00 ,58.30 ,93.75 ,41.37 ,0.25 ,
18661.00 ,175.05 ,37.00 ,22.00 ,58.21 ,81.99 ,34.85 ,0.39 ,
18662.00 ,192.66 ,37.00 ,22.00 ,58.35 ,93.04 ,41.27 ,0.21 ,
18663.00 ,185.59 ,37.00 ,22.00 ,58.49 ,88.70 ,38.41 ,1.00 ,
18664.00 ,184.52 ,37.00 ,22.00 ,58.57 ,86.02 ,39.94 ,0.53 ,
18665.00 ,198.33 ,37.00 ,22.00 ,58.25 ,76.15 ,63.93 ,0.50 ,
18666.00 ,189.12 ,37.00 ,22.00 ,58.20 ,96.45 ,34.47 ,0.40 ,
18667.00 ,188.73 ,37.00 ,22.00 ,58.31 ,81.79 ,48.63 ,0.31 ,
18668.00 ,185.13 ,36.00 ,22.00 ,58.15 ,88.12 ,38.86 ,0.64 ,
18669.00 ,183.90 ,36.00 ,22.00 ,58.20 ,93.03 ,32.68 ,0.25 ,
18670.00 ,197.60 ,36.00 ,22.00 ,58.31 ,103.24 ,36.05 ,0.53 ,
18671.00 ,182.38 ,36.00 ,22.00 ,58.31 ,85.59 ,38.48 ,0.50 ,
18672.00 ,199.70 ,36.00 ,22.00 ,57.98 ,97.49 ,44.22 ,0.90 ,
18673.00 ,230.33 ,36.00 ,22.00 ,57.95 ,83.38 ,89.00 ,0.93 ,
18674.00 ,193.18 ,36.00 ,22.00 ,57.86 ,92.16 ,43.15 ,0.29 ,
18675.00 ,228.45 ,36.00 ,22.00 ,58.00 ,90.37 ,80.07 ,0.53 ,
18676.00 ,186.31 ,36.00 ,22.00 ,57.98 ,89.08 ,39.25 ,0.78 ,
18677.00 ,190.08 ,36.00 ,22.00 ,57.97 ,96.17 ,35.94 ,0.60 ,
18678.00 ,185.57 ,36.00 ,22.00 ,58.06 ,87.79 ,39.72 ,0.15 ,
18679.00 ,184.33 ,36.00 ,22.00 ,57.99 ,85.84 ,40.50 ,0.23 ,
18680.00 ,182.12 ,36.00 ,22.00 ,57.83 ,87.43 ,36.86 ,0.25 ,
18681.00 ,221.71 ,36.00 ,22.00 ,57.94 ,86.74 ,77.03 ,0.38 ,
18682.00 ,229.54 ,36.00 ,22.00 ,57.97 ,102.86 ,68.72 ,0.18 ,
18683.00 ,240.65 ,36.00 ,22.00 ,58.24 ,94.58 ,87.83 ,0.56 ,
18684.00 ,178.62 ,36.00 ,22.00 ,57.92 ,83.74 ,36.96 ,0.43 ,
18685.00 ,187.69 ,36.00 ,22.00 ,60.23 ,88.43 ,39.03 ,0.74 ,
18686.00 ,172.16 ,36.00 ,22.00 ,56.95 ,81.61 ,33.60 ,0.65 ,
18687.00 ,185.34 ,36.00 ,22.00 ,56.82 ,88.62 ,39.90 ,0.14 ,
18688.00 ,188.11 ,36.00 ,22.00 ,56.96 ,90.16 ,40.99 ,0.30 ,
18689.00 ,214.06 ,36.00 ,22.00 ,56.94 ,86.31 ,70.81 ,0.07 ,
18690.00 ,185.31 ,36.00 ,22.00 ,57.28 ,92.67 ,35.35 ,0.28 ,
18691.00 ,185.59 ,36.00 ,22.00 ,56.62 ,85.97 ,43.00 ,0.46 ,
18692.00 ,189.34 ,36.00 ,22.00 ,57.29 ,86.72 ,45.32 ,0.68 ,
18693.00 ,189.48 ,36.00 ,22.00 ,57.20 ,88.57 ,43.71 ,0.36 ,
18694.00 ,171.28 ,36.00 ,22.00 ,57.82 ,79.63 ,33.82 ,0.73 ,
18695.00 ,172.09 ,36.00 ,22.00 ,57.94 ,77.14 ,37.01 ,0.66 ,
18696.00 ,188.35 ,36.00 ,22.00 ,57.88 ,91.35 ,39.13 ,0.21 ,
18697.00 ,188.04 ,36.00 ,22.00 ,57.66 ,88.80 ,41.58 ,0.48 ,
18698.00 ,194.80 ,36.00 ,22.00 ,57.69 ,94.04 ,43.07 ,0.18 ,
18699.00 ,175.51 ,36.00 ,22.00 ,57.70 ,76.17 ,41.63 ,0.19 ,
18700.00 ,176.50 ,36.00 ,22.00 ,57.62 ,77.97 ,40.91 ,0.26 ,
18701.00 ,175.80 ,36.00 ,22.00 ,57.88 ,76.29 ,41.63 ,0.37 ,
18702.00 ,188.32 ,36.00 ,22.00 ,58.15 ,85.79 ,44.38 ,0.46 ,
18703.00 ,173.69 ,36.00 ,22.00 ,57.72 ,77.70 ,38.27 ,0.16 ,
18704.00 ,201.04 ,36.00 ,22.00 ,58.18 ,97.73 ,45.13 ,0.22 ,
18705.00 ,218.82 ,36.00 ,22.00 ,58.09 ,87.16 ,73.58 ,0.33 ,
18706.00 ,176.01 ,36.00 ,22.00 ,57.61 ,74.79 ,43.61 ,0.35 ,
18707.00 ,186.63 ,36.00 ,22.00 ,57.71 ,91.93 ,36.98 ,0.08 ,
18708.00 ,179.11 ,36.00 ,22.00 ,58.08 ,89.71 ,31.32 ,0.27 ,
18709.00 ,180.25 ,36.00 ,22.00 ,58.02 ,80.94 ,41.29 ,0.16 ,
18710.00 ,194.72 ,36.00 ,22.00 ,57.95 ,86.45 ,50.32 ,0.22 ,
18711.00 ,178.64 ,36.00 ,22.00 ,58.09 ,80.43 ,40.13 ,0.44 ,
18712.00 ,185.13 ,36.00 ,22.00 ,58.09 ,90.09 ,36.96 ,0.14 ,
18713.00 ,179.09 ,36.00 ,22.00 ,57.95 ,85.49 ,35.65 ,0.27 ,
18714.00 ,181.45 ,36.00 ,22.00 ,58.10 ,83.46 ,39.88 ,0.39 ,
18715.00 ,193.37 ,36.00 ,22.00 ,58.33 ,87.39 ,47.65 ,0.44 ,
18716.00 ,186.81 ,36.00 ,22.00 ,58.55 ,87.57 ,40.68 ,0.21 ,
18717.00 ,172.28 ,36.00 ,22.00 ,58.64 ,80.21 ,33.44 ,0.19 ,
18718.00 ,181.70 ,36.00 ,22.00 ,58.59 ,91.85 ,31.25 ,0.16 ,
18719.00 ,218.00 ,36.00 ,22.00 ,58.44 ,117.98 ,41.57 ,0.36 ,
18720.00 ,187.22 ,36.00 ,22.00 ,58.29 ,88.02 ,40.92 ,0.23 ,
18721.00 ,181.51 ,36.00 ,22.00 ,58.39 ,85.27 ,37.85 ,0.38 ,
18722.00 ,203.14 ,36.00 ,22.00 ,58.50 ,91.62 ,53.02 ,0.46 ,
18723.00 ,177.74 ,36.00 ,22.00 ,58.50 ,85.31 ,33.92 ,0.09 ,
18724.00 ,205.58 ,36.00 ,22.00 ,58.61 ,74.19 ,72.77 ,0.38 ,
18725.00 ,188.38 ,36.00 ,22.00 ,58.65 ,90.23 ,39.49 ,0.23 ,
18726.00 ,198.10 ,36.00 ,22.00 ,58.54 ,73.41 ,66.15 ,0.04 ,
18727.00 ,185.81 ,36.00 ,22.00 ,58.64 ,79.94 ,47.23 ,0.50 ,
18728.00 ,182.90 ,36.00 ,22.00 ,58.53 ,83.89 ,40.47 ,0.50 ,
18729.00 ,173.83 ,36.00 ,22.00 ,58.62 ,85.95 ,29.27 ,0.35 ,
18730.00 ,195.49 ,36.00 ,22.00 ,58.56 ,101.95 ,34.97 ,0.37 ,
18731.00 ,222.01 ,36.00 ,22.00 ,58.64 ,94.67 ,68.71 ,0.48 ,
18732.00 ,176.92 ,36.00 ,22.00 ,58.67 ,86.55 ,31.70 ,0.41 ,
18733.00 ,178.20 ,36.00 ,22.00 ,58.57 ,85.80 ,33.83 ,0.34 ,
18734.00 ,164.83 ,36.00 ,22.00 ,58.72 ,75.29 ,30.82 ,0.46 ,
18735.00 ,184.68 ,36.00 ,22.00 ,58.78 ,85.46 ,40.44 ,0.31 ,
18736.00 ,172.44 ,36.00 ,22.00 ,58.48 ,76.48 ,37.47 ,0.24 ,
18737.00 ,170.90 ,36.00 ,22.00 ,58.58 ,81.83 ,30.49 ,0.27 ,
18738.00 ,219.16 ,36.00 ,22.00 ,58.74 ,79.84 ,80.59 ,0.47 ,
18739.00 ,173.68 ,36.00 ,22.00 ,58.74 ,73.49 ,41.45 ,0.22 ,
18740.00 ,174.72 ,36.00 ,22.00 ,58.47 ,78.69 ,37.56 ,0.28 ,
18741.00 ,183.93 ,36.00 ,22.00 ,58.89 ,96.17 ,28.87 ,0.46 ,
18742.00 ,182.38 ,36.00 ,22.00 ,58.86 ,84.03 ,39.49 ,0.19 ,
18743.00 ,180.79 ,36.00 ,22.00 ,59.10 ,84.06 ,37.63 ,0.44 ,
18744.00 ,173.72 ,37.00 ,22.00 ,58.96 ,80.85 ,33.91 ,0.22 ,
18745.00 ,200.74 ,36.00 ,22.00 ,58.95 ,94.61 ,47.19 ,0.34 ,
18746.00 ,173.20 ,36.00 ,22.00 ,58.92 ,79.13 ,35.16 ,0.26 ,
18747.00 ,182.84 ,37.00 ,22.00 ,58.99 ,81.81 ,42.04 ,0.29 ,
18748.00 ,191.40 ,37.00 ,22.00 ,58.87 ,95.75 ,36.78 ,0.23 ,
18749.00 ,184.40 ,37.00 ,22.00 ,59.10 ,86.41 ,38.88 ,0.50 ,
18750.00 ,224.85 ,36.00 ,22.00 ,60.00 ,107.69 ,57.16 ,0.21 ,
18751.00 ,179.74 ,36.00 ,22.00 ,59.87 ,84.38 ,35.48 ,0.07 ,
18752.00 ,193.96 ,36.00 ,22.00 ,60.12 ,86.39 ,47.46 ,0.33 ,
18753.00 ,194.06 ,36.00 ,22.00 ,60.08 ,93.00 ,40.98 ,0.18 ,
18754.00 ,184.54 ,37.00 ,22.00 ,60.01 ,84.97 ,39.55 ,0.34 ,
18755.00 ,191.57 ,36.00 ,22.00 ,58.93 ,88.87 ,43.78 ,0.55 ,
18756.00 ,180.11 ,37.00 ,22.00 ,58.90 ,86.33 ,34.88 ,0.30 ,
18757.00 ,177.63 ,36.00 ,22.00 ,59.07 ,83.11 ,35.45 ,0.53 ,
18758.00 ,184.10 ,37.00 ,22.00 ,58.96 ,88.21 ,36.92 ,0.27 ,
18759.00 ,223.94 ,36.00 ,22.00 ,60.04 ,81.07 ,82.83 ,0.31 ,
18760.00 ,174.40 ,36.00 ,22.00 ,58.95 ,77.37 ,38.08 ,0.57 ,
18761.00 ,174.58 ,36.00 ,22.00 ,59.09 ,81.02 ,34.48 ,0.22 ,
18762.00 ,188.60 ,37.00 ,22.00 ,57.59 ,93.25 ,37.76 ,0.51 ,
18763.00 ,188.75 ,37.00 ,22.00 ,58.13 ,96.59 ,34.03 ,0.18 ,
18764.00 ,176.70 ,36.00 ,22.00 ,58.06 ,80.19 ,38.46 ,0.64 ,
18765.00 ,168.57 ,36.00 ,22.00 ,58.06 ,78.15 ,32.36 ,0.13 ,
18766.00 ,209.13 ,36.00 ,22.00 ,58.11 ,80.86 ,70.17 ,0.15 ,
18767.00 ,177.86 ,36.00 ,22.00 ,58.10 ,86.17 ,33.59 ,0.39 ,
18768.00 ,174.50 ,37.00 ,22.00 ,57.71 ,78.68 ,38.12 ,0.29 ,
18769.00 ,176.82 ,36.00 ,22.00 ,57.62 ,80.28 ,38.92 ,0.23 ,
18770.00 ,219.08 ,36.00 ,22.00 ,58.59 ,86.81 ,73.68 ,0.98 ,
18771.00 ,209.01 ,36.00 ,22.00 ,58.52 ,79.56 ,70.92 ,0.17 ,
18772.00 ,180.06 ,36.00 ,22.00 ,58.73 ,74.50 ,46.82 ,0.61 ,
18773.00 ,212.73 ,37.00 ,22.00 ,57.69 ,79.73 ,75.32 ,0.50 ,
18774.00 ,175.43 ,36.00 ,22.00 ,58.75 ,79.40 ,37.27 ,0.40 ,
18775.00 ,214.92 ,36.00 ,22.00 ,57.71 ,67.88 ,89.32 ,0.33 ,
18776.00 ,230.20 ,36.00 ,22.00 ,57.82 ,87.30 ,85.09 ,0.30 ,
18777.00 ,162.59 ,36.00 ,22.00 ,57.65 ,73.39 ,31.56 ,0.43 ,
18778.00 ,180.31 ,36.00 ,22.00 ,57.76 ,76.60 ,45.95 ,0.12 ,
18779.00 ,169.67 ,36.00 ,22.00 ,57.59 ,74.26 ,37.81 ,0.23 ,
18780.00 ,174.17 ,36.00 ,22.00 ,57.68 ,76.78 ,39.72 ,0.06 ,
18781.00 ,164.45 ,36.00 ,22.00 ,58.75 ,69.35 ,36.35 ,0.75 ,
18782.00 ,175.81 ,36.00 ,22.00 ,60.25 ,82.64 ,32.93 ,0.69 ,
18783.00 ,234.00 ,36.00 ,22.00 ,59.40 ,84.66 ,89.94 ,0.77 ,
18784.00 ,172.78 ,36.00 ,22.00 ,59.48 ,77.70 ,35.60 ,0.27 ,
18785.00 ,185.23 ,36.00 ,22.00 ,59.43 ,88.91 ,36.90 ,0.13 ,
18786.00 ,178.64 ,36.00 ,22.00 ,60.52 ,84.09 ,34.03 ,0.60 ,
18787.00 ,175.14 ,36.00 ,22.00 ,59.60 ,76.02 ,39.52 ,0.48 ,
18788.00 ,179.96 ,37.00 ,22.00 ,57.06 ,78.03 ,44.87 ,0.24 ,
18789.00 ,168.95 ,37.00 ,22.00 ,58.82 ,71.28 ,38.85 ,0.17 ,
18790.00 ,221.52 ,37.00 ,22.00 ,59.25 ,105.21 ,57.06 ,0.51 ,
18791.00 ,216.21 ,37.00 ,22.00 ,58.44 ,88.40 ,69.38 ,0.49 ,
18792.00 ,173.07 ,37.00 ,22.00 ,58.92 ,69.71 ,44.44 ,0.57 ,
18793.00 ,178.82 ,37.00 ,22.00 ,58.88 ,79.80 ,40.14 ,0.32 ,
18794.00 ,182.10 ,37.00 ,22.00 ,58.89 ,90.77 ,32.43 ,0.46 ,
18795.00 ,170.17 ,37.00 ,22.00 ,58.71 ,77.40 ,34.06 ,0.20 ,
18796.00 ,180.68 ,37.00 ,22.00 ,58.74 ,86.48 ,35.46 ,0.17 ,
18797.00 ,182.71 ,37.00 ,22.00 ,58.79 ,85.15 ,38.76 ,0.63 ,
18798.00 ,214.57 ,37.00 ,22.00 ,59.07 ,85.23 ,70.27 ,0.26 ,
18799.00 ,181.30 ,37.00 ,22.00 ,58.20 ,86.57 ,36.54 ,0.42 ,
18800.00 ,182.87 ,37.00 ,22.00 ,58.19 ,88.76 ,35.93 ,0.29 ,
18801.00 ,175.84 ,37.00 ,22.00 ,58.20 ,77.63 ,40.01 ,0.47 ,
18802.00 ,215.07 ,37.00 ,22.00 ,58.23 ,84.53 ,72.31 ,0.37 ,
18803.00 ,188.64 ,37.00 ,22.00 ,57.97 ,88.04 ,42.64 ,0.52 ,
18804.00 ,176.31 ,37.00 ,21.00 ,60.93 ,81.92 ,33.46 ,0.60 ,
18805.00 ,199.02 ,37.00 ,21.00 ,60.85 ,101.35 ,36.82 ,0.88 ,
18806.00 ,187.72 ,37.00 ,21.00 ,60.89 ,82.02 ,44.81 ,0.09 ,
18807.00 ,192.79 ,37.00 ,21.00 ,60.87 ,90.21 ,41.71 ,0.04 ,
18808.00 ,203.10 ,36.00 ,21.00 ,61.14 ,103.10 ,38.86 ,0.31 ,
18809.00 ,229.34 ,37.00 ,21.00 ,60.95 ,91.31 ,77.09 ,0.34 ,
18810.00 ,183.82 ,37.00 ,21.00 ,61.14 ,81.15 ,41.54 ,0.29 ,
18811.00 ,218.87 ,36.00 ,21.00 ,60.96 ,112.91 ,45.01 ,0.47 ,
18812.00 ,185.38 ,36.00 ,21.00 ,61.13 ,76.24 ,48.02 ,0.14 ,
18813.00 ,227.10 ,36.00 ,21.00 ,61.11 ,75.33 ,90.66 ,0.24 ,
18814.00 ,190.55 ,36.00 ,21.00 ,61.04 ,83.83 ,45.69 ,0.55 ,
18815.00 ,190.58 ,36.00 ,21.00 ,61.13 ,89.36 ,40.09 ,0.35 ,
18816.00 ,202.63 ,36.00 ,21.00 ,61.10 ,89.08 ,52.45 ,0.21 ,
18817.00 ,196.45 ,36.00 ,21.00 ,60.07 ,94.23 ,42.16 ,1.00 ,
18818.00 ,244.81 ,36.00 ,21.00 ,60.98 ,91.12 ,92.71 ,0.32 ,
18819.00 ,198.95 ,36.00 ,21.00 ,61.01 ,96.76 ,41.18 ,0.23 ,
18820.00 ,178.71 ,36.00 ,21.00 ,61.05 ,74.54 ,43.12 ,0.12 ,
18821.00 ,197.56 ,36.00 ,21.00 ,61.11 ,86.29 ,50.16 ,0.03 ,
18822.00 ,184.69 ,36.00 ,21.00 ,61.13 ,86.19 ,37.37 ,0.27 ,
18823.00 ,241.81 ,36.00 ,21.00 ,59.72 ,92.95 ,89.15 ,0.28 ,
18824.00 ,213.83 ,36.00 ,21.00 ,59.77 ,90.28 ,63.77 ,0.09 ,
18825.00 ,216.07 ,36.00 ,21.00 ,59.33 ,82.77 ,73.97 ,0.25 ,
18826.00 ,215.97 ,36.00 ,21.00 ,59.35 ,68.21 ,88.42 ,1.00 ,
18827.00 ,207.08 ,36.00 ,21.00 ,59.22 ,93.34 ,54.52 ,0.41 ,
18828.00 ,193.11 ,36.00 ,21.00 ,59.19 ,98.86 ,35.06 ,0.43 ,
18829.00 ,183.55 ,36.00 ,21.00 ,59.06 ,89.18 ,35.31 ,0.39 ,
18830.00 ,191.79 ,36.00 ,21.00 ,59.09 ,90.88 ,41.83 ,0.23 ,
18831.00 ,185.67 ,36.00 ,21.00 ,59.16 ,90.18 ,36.33 ,0.28 ,
18832.00 ,192.88 ,36.00 ,21.00 ,59.17 ,90.45 ,43.26 ,0.23 ,
18833.00 ,181.96 ,36.00 ,21.00 ,59.21 ,90.76 ,31.99 ,0.19 ,
18834.00 ,235.01 ,36.00 ,21.00 ,59.20 ,89.68 ,86.13 ,0.20 ,
18835.00 ,189.68 ,36.00 ,21.00 ,59.19 ,90.35 ,40.13 ,0.56 ,
18836.00 ,182.60 ,36.00 ,21.00 ,59.18 ,85.27 ,38.16 ,0.29 ,
18837.00 ,179.20 ,36.00 ,21.00 ,59.04 ,79.08 ,41.08 ,0.32 ,
18838.00 ,197.64 ,36.00 ,21.00 ,59.48 ,100.86 ,37.31 ,0.38 ,
18839.00 ,182.46 ,36.00 ,21.00 ,59.16 ,83.94 ,39.37 ,0.39 ,
18840.00 ,219.52 ,36.00 ,21.00 ,58.95 ,91.52 ,69.05 ,0.58 ,
18841.00 ,193.46 ,36.00 ,21.00 ,59.93 ,95.05 ,38.48 ,1.00 ,
